timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-05T23:10:08,codecarbon,3d64575a-d9d6-4add-9e09-cad1a311c34a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.16551160200106,1.2424612085051533e-05,5.141464534118406e-07,9.36,0.0,10.0,6.213469577926402e-05,0.0,6.419844861667217e-05,0.0001263331443959,Brazil,BRA,rio grande do norte,,,Linux-6.11.0-26-generic-x86_64-with-glibc2.39,3.12.3,3.0.2,8,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,,,-35.2235,-5.8111,15.537647247314451,machine,N,1.0
2025-06-06T21:42:07,codecarbon,ba0601d6-4fb9-408a-937f-d83e86f527ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,173.44554370001424,3.391686834589935e-05,1.9554764926426048e-07,260.0,15.304686177270272,20.0,0.012500833453335023,0.0008060556448441503,0.0009605693994439206,0.014267458497623096,Canada,CAN,quebec,,,Windows-11-10.0.22621-SP0,3.12.10,3.0.2,8,AMD Ryzen 5 2400G with Radeon Vega Graphics,1.0,1 x NVIDIA GeForce RTX 3060,-71.2,46.8,39.92439651489258,machine,N,1.0
