timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-10T15:26:20,codecarbon,38a8ddf7-691f-4bd1-94ca-8d745478713c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.17945358399993,3.7541592088397264e-05,5.942057102232457e-07,23.270000000000003,0.0,10.0,0.0002136450417557,0,0.0001680769260361,0.0003817219677918,Brazil,BRA,rio grande do norte,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.12.3,3.0.1,8,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,,,-35.2235,-5.8111,15.53765869140625,machine,N,1.0
2025-05-10T15:37:27,codecarbon,ae9ad457-13f0-44ea-82c7-403b8d6822ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,353.43858904399895,0.00023336814933650442,6.602792014525975e-07,10.674444444444445,0.0,10.0,0.0014291216609958043,0,0.0009437598346777676,0.0023728814956735715,Brazil,BRA,rio grande do norte,,,Linux-6.11.0-25-generic-x86_64-with-glibc2.39,3.12.3,3.0.1,8,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,,,-35.2235,-5.8111,15.53765869140625,machine,N,1.0
