timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-08T12:53:09,codecarbon,1ab6875e-55d0-443f-b2a8-f4fefd880f22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.702907899976708,9.550122779068827e-05,3.3272317955898038e-06,112.0,0.0,10.0,0.0008915142817764233,0.0,7.953980972201356e-05,0.0009710540914984368,Brazil,BRA,rio grande do norte,,,Windows-11-10.0.22631-SP0,3.12.5,3.0.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,-35.2235,-5.8111,15.705188751220703,machine,N,1.0
