timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-08T20:42:55,codecarbon,52b988af-c28e-4b89-9647-ccb6e9394774,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.063643351000792,8.790885941948618e-06,7.945742340974336e-07,20.46318181818182,0.0,10.0,6.004395236184225e-05,0.0,2.9341555649999566e-05,8.938550801184181e-05,Brazil,BRA,rio grande do norte,,,Linux-6.11.0-26-generic-x86_64-with-glibc2.39,3.12.3,3.0.2,8,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,,,-35.2235,-5.8111,15.537651062011719,machine,N,1.0
