timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-08T00:36:30,codecarbon,eba5c4d9-6618-4318-88f0-62c4ec3796d2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.38175069994759,0.0001411122054284388,3.3295511180620797e-06,112.0,0.0,10.0,0.001317269734664458,0.0,0.00011755563472219769,0.0014348253693866556,Brazil,BRA,rio grande do norte,,,Windows-11-10.0.22631-SP0,3.12.5,3.0.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,-35.2235,-5.8111,15.705188751220703,machine,N,1.0
