timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-08T20:53:26,codecarbon,3ccb2640-d01b-4e13-aa8a-e0a695b6864f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.095351568001206,3.1524272838526076e-05,1.2080416987821676e-06,39.93954545454546,0.0,10.0,0.000251032266855345,0.0,6.950574956111571e-05,0.0003205380164164607,Brazil,BRA,rio grande do norte,,,Linux-6.11.0-26-generic-x86_64-with-glibc2.39,3.12.3,3.0.2,8,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,,,-35.2235,-5.8111,15.537651062011719,machine,N,1.0
